bz_id,avg_daily_utilzation
BZID-1304413549,58.8001540428330491815
BZID-1304464989,17.4150847068573110628
BZID-1304422257,16.1395000000000000000
BZID-1304389337,58.1638750000000000000
BZID-1304449407,39.9924571428571428520
BZID-1304431925,72.9287000000000000000
BZID-1304475709,18.8831925925925925892
BZID-1304424745,6.6809169952227047312
BZID-1304349257,51.3143703703703703644
BZID-1304376021,100.0000000000000000000
BZID-1304418227,38.5211736073975044559
BZID-1304427464,42.0785320000000000000
BZID-1304448819,57.8612983091787439572
BZID-1304472485,21.2711345536398150598
BZID-1304476146,47.1485180681818181818
BZID-1304439014,41.8013639316239316239
BZID-1304408407,38.1704000000000000000
BZID-1304457938,18.2663232201857029400
BZID-1304477356,25.5042734141372878153
BZID-1304421345,64.6696447368421052631
BZID-1304390692,100.0000000000000000000
BZID-1304466783,5.2710184586088731673
BZID-1304426052,23.6452053515167881855
BZID-1304458948,19.2417508141114982575
BZID-1304431078,84.4952380952380952333
BZID-1304424054,22.4005328973734286693
BZID-1304453639,56.4458436137071651069
BZID-1304438362,26.8935000000000000000
BZID-1304429660,51.1646046122742007042
BZID-1304441602,16.9112063838383838381
BZID-1304351618,30.5778664646464646441
BZID-1304479382,38.0023406619385342776
BZID-1304460251,18.3313353368983957169
BZID-1304427017,73.7136000000000000000
BZID-1304407786,71.0000000000000000000
BZID-1304477674,11.1014805096215214513
BZID-1304598381,98.8244666666666666666
BZID-1304464451,8.6510013875338753387
BZID-1304417910,22.1360485123342266160
BZID-1304427457,21.5571999306518723964
BZID-1304610775,16.3319333333333333333
BZID-1304360749,24.1050465838509316729
BZID-1304428629,31.1440823045267489700
BZID-1304459385,45.1257544878650760964
BZID-1304444929,174.8552347826086956521
BZID-1304422487,115.7284390084801043696
BZID-1304562842,49.7232000000000000000
BZID-1304549831,100.0000000000000000000
BZID-1304412973,75.0804556776556776538
BZID-1304423855,53.1150026785714285668
BZID-1304418564,121.2057465448823207413
BZID-1304396702,41.2338868749999999979
BZID-1304450523,9.8115857785888077858
BZID-1304406788,75.8818000000000000000
BZID-1304424606,24.4386174268209666438
BZID-1304395680,42.8038000000000000000
BZID-1304422620,48.2430284219147855480
BZID-1304373296,40.4066040334044065352
BZID-1304411876,97.4635000000000000000
BZID-1304605407,63.8029499999999999980
BZID-1304430935,28.8322113306982872169
BZID-1304413021,20.3407456790123456779
BZID-1304375027,99.4629500000000000000
BZID-1304387044,45.1941956264775413693
BZID-1304377726,17.1394000000000000000
BZID-1304382045,24.4490571428571428571
BZID-1304380728,24.9032220538720538702
BZID-1304365448,22.2040456337575259963
BZID-1304449084,60.8242355844155844141
BZID-1304544026,100.0000000000000000000
BZID-1304380742,31.3783517647058823505
BZID-1304470755,64.9536500000000000000
BZID-1304402345,39.2722890664084563828
BZID-1304462998,21.4608375000000000000
BZID-1304377537,52.6611065151515151501
BZID-1304605000,129.5666526077097505646
BZID-1304368008,12.1700000000000000000
BZID-1304470450,28.3775717105263157894
BZID-1304456739,12.4612486151157710785
BZID-1304438841,11.6876445061728395037
BZID-1304419196,43.9811666666666666666
BZID-1304402289,26.1467999999999999980
BZID-1304459088,8.5745051502871669331
BZID-1304425207,9.8451552154195011337
BZID-1304595212,47.9759000000000000000
BZID-1304456357,17.1892269135802469103
BZID-1304449454,46.1200000000000000000
BZID-1304435053,19.4310486486486486486
BZID-1304460217,84.7250160256410256400
BZID-1304476954,25.8057774057157531704
BZID-1304609587,62.7711652133006312552
BZID-1304436817,26.9491599999999999984
BZID-1304354284,27.1172405924071756339
BZID-1304429046,66.6691333333333333333
BZID-1304427746,48.3554000000000000000
BZID-1304372774,24.7579420279986304389
BZID-1304430967,48.2937000000000000000
BZID-1304607447,41.4981459886128364361
BZID-1304437832,25.6725647071217867633
BZID-1304394193,40.9622088117489986619
BZID-1304380383,40.5775714285714285670
BZID-1304566182,36.9600000000000000000
BZID-1304577449,56.9084000000000000000
BZID-1304438879,58.6354000000000000000
BZID-1304423097,7.1722622975310342669
BZID-1304473196,56.6267866666666666666
BZID-1304446025,28.3876695789359155666
BZID-1304435873,10.7114480656060805615
BZID-1304415339,43.2234000000000000000
BZID-1304459933,64.7326210012210012176
BZID-1304405205,89.4444893650793650766
BZID-1304408613,51.8122000000000000000
BZID-1304443218,100.6956190476190476190
BZID-1304365908,60.4630029166666666640
BZID-1304353859,56.9930462372448979578
BZID-1304396949,50.3142758852258852234
BZID-1304596303,51.3051744680851063818
BZID-1304352172,18.9263500000000000000
BZID-1304394939,44.1446000000000000000
BZID-1304435840,37.4656920000000000000
BZID-1304388714,58.4360611301765385216
BZID-1304362475,18.9110320552463409582
BZID-1304433560,70.8823047619047619036
BZID-1304433915,49.8038900497512437801
BZID-1304412810,47.3262385322598193864
BZID-1304390640,16.5979329192324164641
BZID-1304365607,35.5265891472868217048
BZID-1304460128,57.0613090363636363632
BZID-1304429062,30.6757587218438973243
BZID-1304399945,25.1904614834054834049
BZID-1304406225,25.3873095993890977441
BZID-1304428625,26.9838299047942876568
BZID-1304458852,23.2403073809595923503
BZID-1304604070,49.8645000000000000000
BZID-1304423380,12.6279794117647058823
BZID-1304392030,99.5162000000000000000
BZID-1304428384,21.5680810633802816901
BZID-1304433214,15.1829051404544641230
BZID-1304428859,18.6171639145658263290
BZID-1304378865,29.4428500000000000000
BZID-1304405638,100.0000000000000000000
BZID-1304444968,8.3525202097074243166
BZID-1304403442,10.1801666666666666600
BZID-1304391767,28.2218564917154733338
BZID-1304405604,42.2895127777027642295
BZID-1304441686,41.5884703809252398542
BZID-1304360936,39.3128400000000000000
BZID-1304423894,66.7323356009070294728
BZID-1304577671,80.0029200000000000000
BZID-1304433808,17.6536000000000000000
BZID-1304397181,86.8044000000000000000
BZID-1304553874,100.0000000000000000000
BZID-1304399860,15.2447279694455685955
BZID-1304415507,34.4875000000000000000
BZID-1304359239,23.1542576086956521721
BZID-1304417044,15.7200444726166328563
BZID-1304424852,2.3495678972045818732
BZID-1304385927,24.8526560202991452965
BZID-1304376761,56.7422155677655677625
BZID-1304385795,16.7398287540044096474
BZID-1304366715,41.0344798195631528953
BZID-1304416037,88.6549999999999999995
BZID-1304467333,100.1372000000000000000
BZID-1304397865,37.3212264705882352925
BZID-1304393987,26.1109000000000000000
BZID-1304427203,25.9391666666666666600
BZID-1304479332,15.3083703005904455150
BZID-1304472579,35.7620664950980392151
BZID-1304463765,22.0119957034851558135
BZID-1304433480,10.7095652173913043478
BZID-1304471658,47.0684382078668231005
BZID-1304399476,73.8351818181818181800
BZID-1304356109,70.5826215579710144900
BZID-1304602851,99.0583000000000000000
BZID-1304460165,34.5614770863102325921
BZID-1304350113,33.2466521875417348333
BZID-1304551657,100.0000000000000000000
BZID-1304608265,99.7000000000000000000
BZID-1304480015,9.1720925959286614977
BZID-1304462915,19.0757171945701357447
BZID-1304421861,69.9785222222222222222
BZID-1304446170,41.4458276349500839291
BZID-1304372438,19.9980056386431364617
BZID-1304406490,104.2843125000000000000
BZID-1304450526,86.7815000000000000000
BZID-1304416029,14.5044676757398899932
BZID-1304411072,108.0246913580246913570
BZID-1304437990,14.9547529978161604095
BZID-1304382556,18.0333920621931260186
BZID-1304408731,100.0000000000000000000
BZID-1304403053,9.4533693908270845112
BZID-1304606732,72.2790220085470085441
BZID-1304409185,16.4227899745906267619
BZID-1304354248,24.5495203825336009218
BZID-1304475751,15.7597544811699383271
BZID-1304607140,33.7513606646825396809
BZID-1304451404,54.5341677248677248650
BZID-1304406564,38.8456000000000000000
BZID-1304460361,125.1864666666666666666
BZID-1304413201,12.5974991615857515080
BZID-1304364197,38.4248330965909090901
BZID-1304424612,19.3761200000000000000
BZID-1304458938,98.0000000000000000000
BZID-1304461096,18.3000368357487922698
BZID-1304401073,100.0000000000000000000
BZID-1304441314,31.1720433183255101031
BZID-1304469764,23.8218300099900099874
BZID-1304426680,13.8193540517717642903
BZID-1304477914,10.2463309879032258047
BZID-1304456194,13.0589884740259740232
BZID-1304382267,27.6270000000000000000
BZID-1304397934,68.4324868686868686833
BZID-1304383573,125.3742666666666666666
BZID-1304373286,22.1454000000000000000
BZID-1304407709,104.5975806763285024153
BZID-1304449911,145.8149497016197783432
BZID-1304364040,14.5903857142857142857
BZID-1304477655,21.0255259259259259244
BZID-1304433178,39.9457814625850340124
BZID-1304407921,98.9715335169880624420
BZID-1304413117,125.5186500000000000000
BZID-1304428213,9.8006038554100885604
BZID-1304411778,81.7487629647331767170
BZID-1304380611,99.2999333333333333333
BZID-1304477623,97.9333541520191094282
BZID-1304351515,102.8525000000000000000
BZID-1304357127,23.1483063752913752876
BZID-1304450718,28.9317361555432983996
BZID-1304440067,65.7461720588235294117
BZID-1304438499,69.8960000000000000000
BZID-1304474667,38.4307688990838500610
BZID-1304478064,4.4040697788085900989
BZID-1304421343,17.6681416491228070166
BZID-1304365310,29.5644787720057720042
BZID-1304419414,15.2606081244276473596
BZID-1304443723,77.8848181818181818181
BZID-1304603442,40.3124196080104682218
BZID-1304466276,38.0482310359453399240
BZID-1304457852,41.7955201131978389464
BZID-1304428716,6.1336000000000000000
BZID-1304392722,85.6356000000000000000
BZID-1304394526,52.5815926322043969083
BZID-1304390273,38.3874987911326146602
BZID-1304353175,48.4584126984126984125
BZID-1304406995,2.2903636363636363625
BZID-1304383475,187.9659395541958041941
BZID-1304443630,11.6899111773472429210
BZID-1304470134,18.7497129629629629588
BZID-1304391911,47.9417807785648694721
BZID-1304364416,40.2489500000000000000
BZID-1304566619,94.7200000000000000000
BZID-1304457340,222.5126783116883116872
BZID-1304433688,12.5993276235263522849
BZID-1304433316,25.9216059740259740253
BZID-1304557128,39.8977200000000000000
BZID-1304367096,63.7182215076650354511
BZID-1304414783,15.1026462919884854715
BZID-1304419170,22.7906286266924564790
BZID-1304360737,65.2849000000000000000
BZID-1304373824,67.0025000000000000000
BZID-1304470848,86.1133030303030303000
BZID-1304360477,8.2948000000000000000
BZID-1304461548,29.9360475000000000000
BZID-1304417870,29.9050843979244945399
BZID-1304353023,34.4470311889615105280
BZID-1304377594,90.5160000000000000000
BZID-1304402595,55.7445096675623227323
BZID-1304402617,33.4002109477124182978
BZID-1304472992,24.3966863658777120279
BZID-1304457769,21.9702504258308471500
BZID-1304394575,27.5483461111111111096
BZID-1304467186,14.4518974358974358974
BZID-1304443702,60.5036589879256545916
BZID-1304410811,100.0000000000000000000
BZID-1304472114,16.0301916503437140073
BZID-1304453744,17.5291814543498558821
BZID-1304577212,182.3561291666666666657
BZID-1304424953,71.9021710526315789449
BZID-1304465551,12.3892260045993706096
BZID-1304554677,87.8812000000000000000
BZID-1304447292,56.9394661458333333318
BZID-1304463248,28.0314666666666666666
BZID-1304444268,100.4640000000000000000
BZID-1304611020,16.8483214304029304017
BZID-1304610169,33.4062692857142857116
BZID-1304394944,69.0181011610838141418
BZID-1304396180,48.1667553571428571428
BZID-1304350022,39.9113555555555555514
BZID-1304419749,60.9736111111111111111
BZID-1304425306,41.5628408616383616361
BZID-1304603704,24.1182500000000000000
BZID-1304466283,36.5261331611570247910
BZID-1304435213,24.8898437500000000000
BZID-1304477836,4.6649976363064222447
BZID-1304381022,38.6776526315789473684
BZID-1304467918,3.8444752002646976873
BZID-1304356376,1.9962121212121212089
BZID-1304475670,18.3479377250409165302
BZID-1304607587,100.0000000000000000000
BZID-1304568258,69.5336000000000000000
BZID-1304367841,55.7189074074074074048
BZID-1304356731,52.1367521367521367455
BZID-1304425265,33.7285128372559751840
BZID-1304403394,63.2103827468030054223
BZID-1304437936,12.1898266550522648083
BZID-1304455642,15.7841454444444444425
BZID-1304430277,20.0902516275931860333
BZID-1304473650,35.3716842686181733344
BZID-1304377453,52.4500552387914229977
BZID-1304355744,54.7682571428571428571
BZID-1304351601,44.7867188786822933150
BZID-1304406271,102.5308641975308641968
BZID-1304403447,113.9437394047619047617
BZID-1304355069,31.6138285714285714285
BZID-1304569432,24.3454800000000000000
BZID-1304472963,104.5882000000000000000
BZID-1304418954,42.8366535714285714266
BZID-1304433459,25.6888000032029125711
BZID-1304605034,36.8692666666666666666
BZID-1304467467,89.8985113198458574172
BZID-1304471377,16.8445751891551071849
BZID-1304423511,44.0043688382269904003
BZID-1304385587,58.1630285714285714276
BZID-1304465603,9.0220041983695652144
BZID-1304479880,5.3651779521297595722
BZID-1304427106,35.7005000000000000000
BZID-1304357832,30.0614000000000000000
BZID-1304428681,9.1825833436581606590
BZID-1304350047,95.7938000000000000000
BZID-1304353906,39.4690000000000000000
BZID-1304457211,19.5113112059369202196
BZID-1304395790,38.2987283810830902919
BZID-1304386654,34.4156000000000000000
BZID-1304367190,49.8090000000000000000
BZID-1304479366,19.9246142811628833130
BZID-1304477745,6.5748532750977835722
BZID-1304359653,58.1358750000000000000
BZID-1304479048,100.0000000000000000000
BZID-1304435658,35.3970337793531236117
BZID-1304605721,52.1073108374384236440
BZID-1304471138,11.1113318382996852098
BZID-1304362601,11.9952082816932440974
BZID-1304351667,17.2791729344729344692
BZID-1304575202,64.4025333333333333333
BZID-1304386110,72.0941571428571428563
BZID-1304465504,48.3204637130065701457
BZID-1304423700,21.2720882320354542575
BZID-1304350847,42.7898901027077497660
BZID-1304408785,44.8532708333333333333
BZID-1304460336,74.4289828498852835121
BZID-1304383516,29.9535476342371079197
BZID-1304412843,26.3449179999999999956
BZID-1304375268,17.2572363636363636363
BZID-1304384376,58.6292167410714285710
BZID-1304471706,15.6869228291316526607
BZID-1304463817,10.7533978498937927744
BZID-1304422814,13.2144234024896265560
BZID-1304421235,102.1064777777777777777
BZID-1304404177,39.7823282765737874069
BZID-1304364712,56.4095000000000000000
BZID-1304566495,38.6144000000000000000
BZID-1304462029,18.7119567957612846567
BZID-1304399101,70.5082500000000000000
BZID-1304373110,67.2960666666666666666
BZID-1304567743,61.1816000000000000000
BZID-1304608049,14.6004666666666666666
BZID-1304393586,29.5440000000000000000
BZID-1304423964,8.0074405079365079342
BZID-1304458859,12.5657926913580246901
BZID-1304387583,41.0696812499999999966
BZID-1304416533,100.0000000000000000000
BZID-1304388436,100.0000000000000000000
BZID-1304473072,42.5237955882352941147
BZID-1304466901,11.5088199999999999980
44294,14.2166833226564168239
BZID-1304611315,24.4241666666666666666
BZID-1304606877,64.7505000000000000000
BZID-1304424695,31.6551586394557823091
BZID-1304391235,31.4147019047619047602
BZID-1304437777,28.2598333333333333333
BZID-1304373113,100.0000000000000000000
BZID-1304399532,83.3260999999999999990
BZID-1304462423,25.9435783521303258115
BZID-1304412102,24.8006412629794447948
BZID-1304408830,40.2438631553631553594
BZID-1304386601,43.8556764810392859138
BZID-1304610381,31.6341322455322455302
BZID-1304470338,14.0700811582747149714
BZID-1304357001,34.7176046918767506982
BZID-1304478876,9.9043785315614617898
BZID-1304475271,14.9383581390257252291
BZID-1304605291,74.2924000000000000000
BZID-1304429598,11.7951935130970724161
BZID-1304376611,45.7839784615384615380
BZID-1304439118,30.5227176870748299319
BZID-1304422983,33.9477124953857511956
BZID-1304596847,63.0164518853953064459
BZID-1304554220,33.2077333333333333333
BZID-1304577149,120.2842000000000000000
BZID-1304563977,70.8266799999999999990
BZID-1304427243,97.9435867460317460294
BZID-1304605123,60.4261955555555555520
BZID-1304565889,92.7960000000000000000
BZID-1304446367,63.0391918138041733546
BZID-1304563771,25.9024921296296296257
BZID-1304407659,59.0328333333333333333
BZID-1304597274,60.6259721942573555448
BZID-1304611125,55.4621000000000000000
BZID-1304436545,17.7931481160287081305
BZID-1304475974,14.4601166666666666666
BZID-1304387299,27.6858324436628423968
BZID-1304467179,13.3549480885802187084
BZID-1304424609,26.5195480000000000000
BZID-1304415022,23.6560376917414308691
BZID-1304470748,48.6313978657097733159
BZID-1304441332,22.9463552220316371207
BZID-1304450353,10.9263081081081081048
BZID-1304384228,65.7070105263157894736
BZID-1304437855,12.0143921767594108019
BZID-1304604035,54.4480000000000000000
BZID-1304376404,100.0000000000000000000
BZID-1304425398,20.3981090909090909090
BZID-1304351938,42.1244000000000000000
BZID-1304477005,85.0270333333333333327
BZID-1304357787,95.7302500000000000000
BZID-1304402876,39.2929491794347974093
BZID-1304563145,68.4117739495798319298
BZID-1304360543,38.8282000000000000000
BZID-1304436986,53.9796000000000000000
BZID-1304397932,27.5688750000000000000
BZID-1304394549,66.9086799294532627836
BZID-1304369625,34.5080377251780477564
BZID-1304608834,44.4542666666666666666
BZID-1304363984,100.0000000000000000000
BZID-1304610792,77.4384276360544217666
BZID-1304431490,29.7366574285714285693
BZID-1304466236,15.0760046937669376689
BZID-1304406719,91.1692000000000000000
BZID-1304553633,35.5108000000000000000
BZID-1304479650,72.6743017543859649103
BZID-1304427143,18.5159957544502281341
BZID-1304352537,25.8515914250978906131
BZID-1304365147,52.1698412698412698410
BZID-1304419795,32.4581209302325581393
BZID-1304474655,20.9821408695652173913
BZID-1304428996,30.4091851224105461379
BZID-1304365490,30.6574724729815638899
BZID-1304598659,34.6370499999999999975
BZID-1304392148,16.6250324040404040371
BZID-1304377775,55.9734452380952380943
BZID-1304425404,18.9264585593985593925
BZID-1304476931,66.6796772486772486767
BZID-1304384685,26.3210444444444444444
BZID-1304445725,10.3370625000000000000
BZID-1304429120,17.0454875231185090312
BZID-1304418191,63.6879200000000000000
BZID-1304375276,47.6922166666666666666
BZID-1304369275,66.6478109090909090909
BZID-1304465816,18.5835663078149920235
BZID-1304421855,74.7449000000000000000
BZID-1304465612,15.4045366557734204751
BZID-1304470959,157.6020292149381431339
BZID-1304349283,56.4000025396825396807
BZID-1304469092,35.6373074074074074062
BZID-1304377255,98.2142857142857142839
BZID-1304480128,11.0325099999999999960
BZID-1304418515,88.9059600000000000000
BZID-1304417366,64.9445767195767195749
BZID-1304415002,61.8785009740259740227
BZID-1304428480,6.4571051395856753931
BZID-1304367083,59.6680000000000000000
BZID-1304447884,82.7364892966830466821
BZID-1304349311,114.2448000000000000000
BZID-1304430442,25.5154808035714285678
BZID-1304388769,69.5638793402777777768
BZID-1304410690,9.4681430769230769230
BZID-1304396786,28.2512600000000000000
BZID-1304423056,40.1611333333333333333
BZID-1304361961,60.7064354838709677390
BZID-1304577859,25.3665333333333333333
BZID-1304420531,100.0000000000000000000
BZID-1304395467,121.6024610753634347057
BZID-1304374092,60.1991333333333333333
BZID-1304372850,42.5940949675324675295
BZID-1304355831,40.6066038974802079635
BZID-1304359512,81.1085728395061728361
BZID-1304405643,57.2269610868351882131
BZID-1304426099,5.8811388470062354405
BZID-1304416419,31.1181648333333333306
BZID-1304595059,37.9533333333333333333
BZID-1304475434,6.8100962996099730327
BZID-1304430866,20.8747581168831168831
BZID-1304432717,160.6583249786871270237
BZID-1304439217,92.3254012345679012342
BZID-1304463197,3.7059194591653865846
BZID-1304440059,128.7849000000000000000
BZID-1304434405,41.5003000000000000000
BZID-1304430642,90.4237213541666666658
BZID-1304356720,15.0198000000000000000
BZID-1304598959,49.9984000000000000000
BZID-1304446067,5.6352674960111881847
BZID-1304607249,94.2728000000000000000
BZID-1304384385,22.2960864442700156972
BZID-1304400737,49.8700000000000000000
BZID-1304445730,36.3489892967713401139
BZID-1304463921,31.6750888888888888888
BZID-1304423909,59.7872706228956228938
BZID-1304450948,93.4817272727272727272
BZID-1304473487,10.2541887294507575725
BZID-1304470683,8.9625153578485657786
BZID-1304352757,63.9446685714285714272
BZID-1304349408,69.1660051670551670509
BZID-1304446498,45.6290000000000000000
BZID-1304387741,35.1108650735294117647
BZID-1304365389,47.7835500000000000000
BZID-1304358540,21.6890117989417989385
BZID-1304389436,18.4177011940332394857
BZID-1304407673,93.5546351851851851827
BZID-1304426136,18.6675152941176470575
BZID-1304471324,40.8749199999999999940
BZID-1304418041,129.1666666666666666642
BZID-1304429503,15.0038222222222222222
BZID-1304396563,62.0392561345644052384
BZID-1304476620,4.4791912008345094189
BZID-1304379407,90.2597402597402597393
BZID-1304459818,24.9759333333333333333
BZID-1304437475,78.8435928571428571383
BZID-1304359537,33.3333333333333333333
BZID-1304473392,61.0049121212121212118
BZID-1304474924,29.7474128002050493398
BZID-1304417035,40.7443329292929292921
BZID-1304464265,28.0690940499717673599
BZID-1304358207,100.0000000000000000000
BZID-1304606834,56.3170666666666666666
BZID-1304413209,31.8727023376623376594
BZID-1304406392,32.8726222222222222187
BZID-1304374861,99.7124000000000000000
BZID-1304428991,117.9080833333333333325
BZID-1304358149,45.4809701743197278903
BZID-1304386020,28.7182595270958624986
BZID-1304365816,59.4928931547619047604
BZID-1304391129,60.0140000000000000000
BZID-1304360046,31.3586000000000000000
BZID-1304466159,77.0943180952380952366
BZID-1304474548,33.0729875776397515497
BZID-1304459391,39.1283126780626780612
BZID-1304467913,20.4543651851851851844
BZID-1304435683,14.1819429327200275836
BZID-1304446698,66.5192071238095238080
BZID-1304425053,18.8595628497202238209
BZID-1304386966,41.4378555555555555480
BZID-1304474370,18.1576729999999999991
BZID-1304447195,16.4267656810966810937
BZID-1304447732,31.6197456785278213837
BZID-1304353424,19.5410186130007558564
BZID-1304356028,56.6277333333333333333
BZID-1304433722,21.8716402203856749305
BZID-1304370784,49.9630000000000000000
BZID-1304350046,43.8403333333333333333
BZID-1304432314,18.8631234000000000000
BZID-1304373848,100.0000000000000000000
BZID-1304423032,20.4061125864530949252
BZID-1304423373,21.9716842045454545452
BZID-1304463162,14.9962208583744143302
BZID-1304363700,30.2462628812199036888
BZID-1304363760,65.9848619047619047602
BZID-1304366308,41.2142739849624060136
BZID-1304445294,31.3289443989698244978
BZID-1304379221,16.2347428571428571428
BZID-1304398260,93.9755639097744360892
BZID-1304370050,49.5509333333333333333
BZID-1304424752,6.4289487700045724684
BZID-1304456318,12.2072111053689348260
BZID-1304391939,58.9433500000000000000
BZID-1304395970,86.1042250000000000000
BZID-1304604025,54.5977082828282828277
BZID-1304475445,9.2918521739130434747
BZID-1304475160,39.1106673362479814052
BZID-1304426458,23.5291043634543634526
BZID-1304412124,70.4183749408983451529
BZID-1304387707,35.4442145417072774511
BZID-1304411455,24.5439517336864323187
BZID-1304568799,24.6000000000000000000
BZID-1304546017,168.6482776556776556758
BZID-1304403554,45.2820000000000000000
BZID-1304421036,48.8133000000000000000
BZID-1304470620,12.1359225025166398681
BZID-1304355905,50.3519357142857142854
BZID-1304351627,54.5225000000000000000
BZID-1304423666,12.8306091669209642925
BZID-1304473728,19.4205157432432432395
BZID-1304435320,33.1743782513005202067
BZID-1304598783,100.0000000000000000000
BZID-1304478699,10.9384706249999999975
BZID-1304449971,35.7435797281638797950
BZID-1304432813,91.7317776131687242783
BZID-1304426468,21.5160495000000000000
BZID-1304355646,20.4056000000000000000
BZID-1304475384,26.8832715217391304341
BZID-1304410045,42.8868000000000000000
BZID-1304390169,66.0780000000000000000
BZID-1304476591,17.3290721813056232625
BZID-1304451118,12.4983653781158357749
BZID-1304563294,35.6200000000000000000
BZID-1304381464,32.1461964285714285714
BZID-1304414504,100.0000000000000000000
BZID-1304360412,56.7447365079365079364
BZID-1304437980,66.0514157608695652173
BZID-1304463918,56.1067099236641221374
BZID-1304386342,104.8888888888888888886
BZID-1304351845,100.0000000000000000000
BZID-1304417289,20.5751699386421235146
BZID-1304405288,97.6100000000000000000
BZID-1304560139,70.0058000000000000000
BZID-1304455914,61.3169999999999999950
BZID-1304446253,17.9264341764706861028
BZID-1304412590,12.6342829056803880923
BZID-1304376119,21.3212500000000000000
BZID-1304416670,45.7079134398496240590
BZID-1304377018,89.7365493615181115161
BZID-1304371929,100.0000000000000000000
BZID-1304478302,9.0660552398552398520
BZID-1304450696,108.0321107395020438462
BZID-1304449125,10.7657207427536231864
BZID-1304417963,17.9793108682983682944
BZID-1304435666,33.6886877517691888934
BZID-1304368431,27.5528981481481481455
BZID-1304475312,12.2197650937950937948
BZID-1304429769,35.0196493877551020394
BZID-1304595861,49.3654666666666666666
BZID-1304456219,49.1800000000000000000
BZID-1304396856,29.6557744378698224845
BZID-1304609755,58.1060952380952380938
BZID-1304434412,54.3060463687326782562
BZID-1304478961,29.9847904761904761857
BZID-1304387614,44.9472596774193548387
BZID-1304426741,66.9660738292011019267
BZID-1304451382,95.1045000000000000000
BZID-1304567364,64.9999999999999999960
BZID-1304477534,29.3039333333333333300
BZID-1304439760,33.5616008397009966727
BZID-1304412087,41.9169426741840534898
BZID-1304390507,7.9190000000000000000
BZID-1304436133,49.1078644588744588733
BZID-1304394645,64.8178000000000000000
BZID-1304607201,21.5081200000000000000
BZID-1304375534,33.7331659919028340052
BZID-1304357312,98.0333000000000000000
